,Name,shd,train_time,seed,epoch,Runtime,Hostname,d,model,State,Notes,User,Tags,Created,Sweep,adapt_to_n,batch_size,model_kwargs.dim_hidden,model_kwargs.num_layers,model_kwargs.power_iteration_n_steps,n,number_of_samples,p,s,stage1_kwargs.alpha,stage1_kwargs.batch_size,stage1_kwargs.beta,stage1_kwargs.gamma_increment,stage1_kwargs.learning_rate,stage1_kwargs.mask_threshold,stage1_kwargs.n_epochs,stage1_kwargs.n_epochs_check,stage2_kwargs.alpha,stage2_kwargs.batch_size,stage2_kwargs.beta,stage2_kwargs.dag_penalty_flavor,stage2_kwargs.freeze_gamma_at_dag,stage2_kwargs.freeze_gamma_threshold,stage2_kwargs.gamma_increment,stage2_kwargs.gamma_schedule,stage2_kwargs.learning_rate,stage2_kwargs.n_epochs,stage2_kwargs.n_epochs_check,stage2_kwargs.threshold,num_modules,constraint_mode,hid_dim,lr_init,nonlin,num_layers,num_vars,reg_coeff,alpha,dag,epoch_loss,gamma,is_prescreen,l1,l2,n_edges_pred,n_edges_pred_double_th,n_edges_pred_half_th,nll,precision,precision_double_th,precision_half_th,recall,recall_double_th,recall_half_th,score,score_double_th,score_half_th,shd_double_th,shd_half_th,validation_loss,Aug_lag/gamma,Aug_lag/mu,Monitor/checkup,Train/aug_lagrangian,Train/nll,Train/not_nll,Val/acyclic,Val/aug_lagrangian,Val/constraint_violation,Val/nll,Val/not_nll,Val/reg_value,fraction_edges_mask,h_val,inner_iter,lr,mu,recall_mask,trainer/global_step,Monitor/stationary,w_threshold
340,SDCI-GPU,415.0,632.4448983669281,2,3301.0,642,yolanda,400,SDCI-GPU,finished,-,achille,,2023-10-10T04:46:54.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.981958210468292,20.51710158586502,9.504752376188094,0.0,4.3855921775102615,69.13742899894714,1844.0,1795.0,1873.0,-81.34869289398193,0.8167028199566161,0.8373259052924791,0.803523758675921,0.94125,0.939375,0.940625,432.0,389.0,463.0,373.0,445.0,-625.3908462524414,,,,,,,,,,,,,0.01618125,,,,,0.95125,,,
342,SDCI,413.0,10302.11772274971,2,3301.0,10318,yolanda,400,SDCI,finished,-,achille,,2023-10-05T18:58:15.000Z,,False,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.9844852313399315,20.695282757282257,9.504752376188094,0.0,4.377500921487808,69.07925653457642,1838.0,1792.0,1867.0,-81.12826776504517,0.8182807399347116,0.8381696428571429,0.8055704338510981,0.94,0.93875,0.94,430.0,388.0,459.0,373.0,442.0,-623.3301391601562,,,,,,,,,,,,,0.01614375,,,,,0.950625,,,
343,NOTEARS,,,2,,21572,yolanda,400,NOTEARS,crashed,-,achille,,2023-10-05T19:59:18.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,NOBEARS,1532.0,3863.9943931102753,2,,3877,yolanda,400,NOBEARS,finished,-,achille,,2023-10-05T19:37:36.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,,,,0.5901639344262295,,,0.045,,,1578.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1206111907958984
345,DCDFG,4351.0,3629.878622770309,2,359.0,3643,yolanda,400,DCDFG,finished,-,achille,,2023-10-05T19:08:56.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,10.0,exp,16.0,0.001,leaky_relu,2.0,400.0,0.1,,,,,,,,2975.0,,,,0.0356302521008403,,,0.06625,,,4363.0,,,,,,45120.7890625,1441151872.0,181.0,1.1855112314224243,1.1737443208694458,0.0117669105529785,,1.1859869956970217,0.0,1.1742181777954102,0.0117688179016113,0.1176879480481147,,,,,,,22679.0,83.0,
346,sortnregress,1638.0,84.77869272232056,1,,99,yolanda,400,Sortnregress,finished,-,achille,,2023-10-05T18:00:36.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.0,,,,0.3514180024660912,,,0.178125,,,1841.0,,,,,,,,,,,,,,,,,,,,,,,,,,
347,SDCI-no-s1,5626.0,10880.748637199402,1,1981.0,10890,yolanda,400,SDCI,finished,-,achille,,2023-10-07T21:41:48.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,6.568303182721138,16.80920386314392,9.504752376188094,0.0,7.233743265271187,59.79393112659454,7125.0,3782.0,15964.0,-112.64856433868408,0.2152982456140351,0.4032258064516129,0.0969055374592834,0.95875,0.953125,0.966875,5657.0,2332.0,14470.0,2304.0,14437.0,-737.3401565551758,,,,,,,,,,,,,0.9975,,,,,1.0,,,
348,SDCI-GPU,453.0,639.2258610725403,1,3381.0,647,yolanda,400,SDCI-GPU,finished,-,achille,,2023-10-10T04:38:34.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.9679138585925102,13.288632273674011,9.504752376188094,0.0,4.254373356699944,67.64534878730774,1826.0,1762.0,1860.0,-86.82037568092346,0.8083242059145673,0.8348467650397275,0.7935483870967742,0.9225,0.919375,0.9225,474.0,420.0,508.0,398.0,486.0,-665.641975402832,,,,,,,,,,,,,0.0158625,,,,,0.935625,,,
350,SDCI,451.0,13549.764410495758,1,3381.0,13564,yolanda,400,SDCI,finished,-,achille,,2023-10-05T17:52:59.000Z,,False,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.974691979587078,13.00737863779068,9.504752376188094,0.0,4.2646347135305405,67.74554300308228,1829.0,1765.0,1866.0,-87.27650833129883,0.8080918534718425,0.8356940509915014,0.7931404072883173,0.92375,0.921875,0.925,473.0,415.0,506.0,393.0,484.0,-669.3492202758789,,,,,,,,,,,,,0.0159,,,,,0.9375,,,
351,NOTEARS,,,1,,21572,yolanda,400,NOTEARS,crashed,-,achille,,2023-10-05T18:34:22.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,NOBEARS,1538.0,3740.144324541092,1,,3762,yolanda,400,NOBEARS,finished,-,achille,,2023-10-05T18:34:22.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,,,0.6310679611650486,,,0.040625,,,1573.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1204776763916015
353,DCDFG,3382.0,3254.782930374145,1,340.0,3266,yolanda,400,DCDFG,finished,-,achille,,2023-10-05T18:02:44.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,10.0,exp,16.0,0.001,leaky_relu,2.0,400.0,0.1,,,,,,,,2025.0,,,,0.0572839506172839,,,0.0725,,,3393.0,,,,,,1447.06591796875,45035996.0,172.0,1.184083342552185,1.172431230545044,0.0116521120071411,,1.1783571243286133,0.0,1.1667017936706543,0.0116553306579589,0.1165537312626838,,,,,,,21482.0,75.0,
354,sortnregress,1596.0,142.26294994354248,0,,154,yolanda,400,Sortnregress,finished,-,achille,,2023-10-05T17:21:55.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.0,,,,0.3829516539440203,,,0.188125,,,1784.0,,,,,,,,,,,,,,,,,,,,,,,,,,
355,SDCI-no-s1,6150.0,10902.560346841812,0,1981.0,10911,yolanda,400,SDCI,finished,-,achille,,2023-10-07T21:41:32.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,6.40974260866642,8.630979657173157,9.504752376188094,0.0,7.3092105984687805,59.76262295246124,7688.0,4107.0,16577.0,-119.36386823654176,0.2018730489073881,0.3759435110786462,0.0939253182119804,0.97,0.965,0.973125,6184.0,2619.0,15063.0,2590.0,15028.0,-798.6290588378906,,,,,,,,,,,,,0.9975,,,,,1.0,,,
356,SDCI-GPU,547.0,649.8251919746399,0,3421.0,659,yolanda,400,SDCI,finished,-,achille,,2023-10-06T07:03:36.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.8094988986849785,1.0997161865234375,9.504752376188094,0.0,4.315917178988457,69.1896424293518,1902.0,1832.0,1937.0,-99.10943412780762,0.7681388012618297,0.7958515283842795,0.7542591636551368,0.913125,0.91125,0.913125,580.0,516.0,615.0,485.0,582.0,-764.2728424072266,,,,,,,,,,,,,0.0160125,,,,,0.93125,,,
358,SDCI,535.0,10447.01979970932,0,3421.0,10459,yolanda,400,SDCI,finished,-,achille,,2023-10-05T17:20:34.000Z,,False,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.796289511024952,0.6129403114318848,9.504752376188094,0.0,4.331504195928574,69.31696248054504,1906.0,1837.0,1942.0,-99.61356496810912,0.7707240293809025,0.7980402830702232,0.7564366632337796,0.918125,0.91625,0.918125,568.0,505.0,604.0,474.0,571.0,-768.8842468261719,,,,,,,,,,,,,0.01601875,,,,,0.93625,,,
359,NOTEARS,,,0,,21572,yolanda,400,NOTEARS,crashed,-,achille,,2023-10-05T17:33:55.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,NOBEARS,1534.0,3625.831813335418,0,,3640,yolanda,400,NOBEARS,finished,-,achille,,2023-10-05T17:33:05.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,0.6017699115044248,,,0.0425,,,1577.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1207637786865234
361,DCDFG,3606.0,4111.100381851196,0,334.0,4122,yolanda,400,DCDFG,finished,-,achille,,2023-10-05T17:25:02.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,10.0,exp,16.0,0.001,leaky_relu,2.0,400.0,0.1,,,,,,,,2235.0,,,,0.0483221476510067,,,0.0675,,,3619.0,,,,,,35.82221603393555,703687.4375,169.0,1.1167933940887451,1.1045840978622437,0.0122092962265014,,1.1263666152954102,0.0,1.1141570806503296,0.0122095346450805,0.1220946460962295,,,,,,,21104.0,68.0,
362,sortnregress,2000.0,156.41488456726074,2,,167,yolanda,500,Sortnregress,finished,-,achille,,2023-10-05T21:57:25.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.0,,,,0.3792434529582929,,,0.1955,,,2249.0,,,,,,,,,,,,,,,,,,,,,,,,,,
363,SDCI-no-s1,8187.0,19941.702495336533,2,1981.0,19954,yolanda,500,SDCI,finished,-,achille,,2023-10-07T21:50:04.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,8.076207712292671,3.045952320098877,9.504752376188094,0.0,10.375911563634872,75.23376274108887,10120.0,5060.0,25265.0,-159.32607412338257,0.1925889328063241,0.3841897233201581,0.0773401939441915,0.9745,0.972,0.977,8222.0,3172.0,23357.0,3139.0,23322.0,-1007.3631744384766,,,,,,,,,,,,,0.998,,,,,1.0,,,
364,SDCI-GPU,620.0,776.8461213111877,2,3641.0,786,yolanda,500,SDCI-GPU,finished,-,achille,,2023-10-10T05:02:53.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,3.3193514719605446,-7.280541241168976,9.504752376188094,0.0,5.510066375136375,86.70323181152344,2310.0,2237.0,2361.0,-131.04345273971558,0.7909090909090909,0.8144836835046938,0.7742481999152901,0.9135,0.911,0.914,656.0,593.0,705.0,558.0,668.0,-1013.2968292236328,,,,,,,,,,,,,0.012916,,,,,0.9325,,,
366,SDCI,624.0,13197.731380701063,2,3641.0,13209,yolanda,500,SDCI,finished,-,achille,,2023-10-05T21:51:51.000Z,,False,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,3.320655509829521,-7.092638850212097,9.504752376188094,0.0,5.492556229233742,86.39863729476929,2312.0,2237.0,2365.0,-130.54583930969238,0.7897923875432526,0.813589628967367,0.7725158562367864,0.913,0.91,0.9135,660.0,597.0,711.0,562.0,674.0,-1009.5537948608398,,,,,,,,,,,,,0.01296,,,,,0.932,,,
367,NOBEARS,1926.0,4271.921844244003,2,,4285,yolanda,500,NOBEARS,finished,-,achille,,2023-10-05T22:16:17.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,,,,0.5735294117647058,,,0.039,,,1980.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.125894546508789
368,DCDFG,8721.0,5202.920888900757,2,366.0,5214,yolanda,500,DCDFG,finished,-,achille,,2023-10-05T22:00:43.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,10.0,exp,16.0,0.001,leaky_relu,2.0,500.0,0.1,,,,,,,,7141.0,,,,0.0273070998459599,,,0.0975,,,8751.0,,,,,,2789.08349609375,90071992.0,185.0,1.217926025390625,1.205811858177185,0.0121141672134399,,1.2175630331039429,0.0,1.205447793006897,0.0121152400970458,0.12115228921175,,,,,,,23120.0,78.0,
369,sortnregress,1935.0,186.15557646751404,1,,198,yolanda,500,Sortnregress,finished,-,achille,,2023-10-05T21:39:33.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.0,,,,0.4242424242424242,,,0.203,,,2145.0,,,,,,,,,,,,,,,,,,,,,,,,,,
370,SDCI-no-s1,8604.0,19576.305262088776,1,1981.0,19589,yolanda,500,SDCI,finished,-,achille,,2023-10-07T21:46:40.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,7.908205583691597,17.466114282608032,9.504752376188094,0.0,10.301703244447708,73.97762203216553,10523.0,5206.0,25992.0,-141.97874546051025,0.1846431625962178,0.3720706876680753,0.0750230840258541,0.9715,0.9685,0.975,8637.0,3332.0,24092.0,3301.0,24059.0,-877.9724502563477,,,,,,,,,,,,,0.998,,,,,1.0,,,
371,SDCI-GPU,611.0,694.9424889087677,1,3381.0,704,yolanda,500,SDCI-GPU,finished,-,achille,,2023-10-10T04:58:10.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,3.1490901932120323,10.12987333536148,9.504752376188094,0.0,5.5276666432619095,86.04653549194336,2335.0,2247.0,2379.0,-111.37565112113953,0.7918629550321199,0.8206497552291945,0.7784783522488441,0.9245,0.922,0.926,637.0,559.0,675.0,535.0,650.0,-857.8537902832031,,,,,,,,,,,,,0.012932,,,,,0.9375,,,
373,SDCI,610.0,13503.049657583237,1,3381.0,13514,yolanda,500,SDCI,finished,-,achille,,2023-10-05T21:22:33.000Z,,False,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,3.143947035074234,9.89691400527954,9.504752376188094,0.0,5.536551535129547,86.09423613548279,2338.0,2249.0,2380.0,-111.61631107330322,0.7917023096663816,0.8212538906180524,0.7794117647058824,0.9255,0.9235,0.9275,636.0,555.0,670.0,531.0,645.0,-859.7701797485352,,,,,,,,,,,,,0.01294,,,,,0.939,,,
374,NOBEARS,1894.0,3426.3239781856537,1,,3437,yolanda,500,NOBEARS,finished,-,achille,,2023-10-05T21:50:43.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,0.6166666666666667,,,0.0555,,,1958.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1224994659423828
375,DCDFG,3490.0,7178.064869403839,1,401.0,7190,yolanda,500,DCDFG,finished,-,achille,,2023-10-05T21:43:22.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,10.0,exp,16.0,0.001,leaky_relu,2.0,500.0,0.1,,,,,,,,1674.0,,,,0.052568697729988,,,0.044,,,3498.0,,,,,,1301.400634765625,11258999.0,202.0,1.1550272703170776,1.1415929794311523,0.0134342908859252,,1.164142608642578,0.0,1.150706768035889,0.0134358406066894,0.134358063340187,,,,,,,25325.0,70.0,
376,sortnregress,1988.0,145.09473371505737,0,,156,yolanda,500,Sortnregress,finished,-,achille,,2023-10-05T20:15:23.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.0,,,,0.3937562940584088,,,0.1955,,,2211.0,,,,,,,,,,,,,,,,,,,,,,,,,,
377,SDCI-no-s1,7844.0,19672.96263074875,0,1981.0,19684,yolanda,500,SDCI,finished,-,achille,,2023-10-07T21:45:20.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,7.92154286801815,3.0967800617218018,9.504752376188094,0.0,10.0165334045887,73.26161932945251,9775.0,4915.0,24297.0,-155.47367477416992,0.1992838874680307,0.3940996948118006,0.0803391365189118,0.974,0.9685,0.976,7879.0,3041.0,22393.0,3013.0,22358.0,-1013.473503112793,,,,,,,,,,,,,0.998,,,,,1.0,,,
378,SDCI-GPU,632.0,736.966358423233,0,3601.0,746,yolanda,500,SDCI-GPU,finished,-,achille,,2023-10-10T04:49:57.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,3.142499782145024,-5.835716128349304,9.504752376188094,0.0,5.299590662121773,82.45494771003723,2291.0,2196.0,2329.0,-123.45893573760986,0.7917939764295068,0.8224043715846995,0.7823100042936882,0.907,0.903,0.911,663.0,584.0,685.0,556.0,653.0,-959.3014678955078,,,,,,,,,,,,,0.012708,,,,,0.928,,,
380,SDCI,631.0,16895.04372525215,0,3501.0,16905,yolanda,500,SDCI,finished,-,achille,,2023-10-05T20:11:00.000Z,,False,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,3.1405441239476204,-5.702658116817474,9.504752376188094,0.0,5.274184912443161,82.06697416305542,2295.0,2205.0,2327.0,-122.89391088485718,0.7908496732026143,0.819047619047619,0.7829823807477438,0.9075,0.903,0.911,665.0,593.0,683.0,565.0,651.0,-955.1750717163086,,,,,,,,,,,,,0.01272,,,,,0.928,,,
381,NOBEARS,1927.0,5562.67769908905,0,,5576,yolanda,500,NOBEARS,finished,-,achille,,2023-10-05T20:42:45.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,,,,0.6229508196721312,,,0.038,,,1970.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1317119598388672
382,DCDFG,9547.0,5895.159589290619,0,371.0,5906,yolanda,500,DCDFG,finished,-,achille,,2023-10-05T20:18:29.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,10.0,exp,16.0,0.001,leaky_relu,2.0,500.0,0.1,,,,,,,,8010.0,,,,0.0270911360799001,,,0.1085,,,9576.0,,,,,,27.19368553161621,351843.71875,187.0,1.20781409740448,1.1946972608566284,0.0131168365478515,,1.2207815647125244,0.0,1.2076650857925415,0.0131164789199829,0.1311642527580261,,,,,,,23435.0,71.0,
383,SDCI-no-s1,18867.0,,2,1561.0,21453,yolanda,700,SDCI,crashed,-,achille,,2023-10-07T22:10:14.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,12.236005425453186,-21.20507764816284,7.503751875937969,0.0,19.85066133737564,104.67470955848694,21579.0,7892.0,64071.0,-237.546395778656,0.1266045692571481,0.3438925494171312,0.0426714114029748,0.9757142857142858,0.9692857142857144,0.9764285714285714,18915.0,5264.0,61403.0,5222.0,61352.0,-1206.167739868164,,,,,,,,,,,,,0.9985714285714286,,,,,1.0,,,
384,SDCI-no-s1,18237.0,,1,1601.0,21483,yolanda,700,SDCI,crashed,-,achille,,2023-10-07T22:03:25.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,11.523827224969864,-29.113805294036865,8.0040020010005,0.0,19.258531272411343,104.77645182609558,20960.0,7878.0,61771.0,-245.38552045822144,0.1306297709923664,0.3466615892358466,0.0444059510126111,0.9778571428571428,0.9753571428571428,0.9796428571428571,18284.0,5216.0,59085.0,5170.0,59038.0,-1289.9792938232422,,,,,,,,,,,,,0.9985714285714286,,,,,1.0,,,
385,SDCI-no-s1,19999.0,,0,1661.0,21573,yolanda,700,SDCI,crashed,-,achille,,2023-10-07T22:01:38.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,12.14942306280136,12.89762258529663,8.0040020010005,0.0,20.00996601581573,105.75056076049805,22705.0,7990.0,64988.0,-210.1069059371948,0.120369962563312,0.3404255319148936,0.0421308549270634,0.9760714285714286,0.9714285714285714,0.9778571428571428,20039.0,5350.0,62312.0,5312.0,62267.0,-939.0095748901368,,,,,,,,,,,,,0.9985714285714286,,,,,1.0,,,
386,SDCI-GPU,964.0,786.0676510334015,0,3181.0,796,yolanda,700,SDCI,finished,-,achille,,2023-10-06T07:16:19.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,3.831740371882915,7.84511661529541,9.504752376188094,0.0,7.694291681051254,117.30708932876588,3353.0,3212.0,3423.0,-153.57600736618042,0.7679689830002983,0.8004358655043586,0.7528483786152498,0.9196428571428572,0.9182142857142858,0.9203571428571428,1003.0,870.0,1069.0,832.0,1031.0,-1175.7979888916016,,,,,,,,,,,,,0.0096142857142857,,,,,0.9332142857142856,,,
387,SDCI-no-s1,105573.0,,2,781.0,21543,yolanda,1000,SDCI,crashed,-,achille,,2023-10-07T23:47:51.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,65.77908158302307,-51.94158935546875,3.5017508754377187,0.0,99.41616320610046,186.1692452430725,109476.0,21097.0,217736.0,-567.8689575195312,0.0358617413862399,0.1851448073185761,0.0180631590550023,0.9815,0.9765,0.98325,105624.0,17285.0,213870.0,17245.0,213813.0,8012.9691162109375,,,,,,,,,,,,,0.999,,,,,1.0,,,
388,SDCI-GPU,1481.0,1155.8937504291534,2,3441.0,1183,yolanda,1000,SDCI,finished,-,achille,,2023-10-07T06:10:32.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,4.194991901516914,-23.4919456243515,9.504752376188094,0.0,10.898861676454544,167.06453704833984,4736.0,4518.0,4833.0,-241.3277006149292,0.7580236486486487,0.7934926958831341,0.7436374922408442,0.8975,0.89625,0.8985,1556.0,1348.0,1645.0,1277.0,1568.0,-1861.2377166748047,,,,,,,,,,,,,0.006578,,,,,0.91425,,,
389,SDCI-no-s1,101941.0,,1,721.0,21573,yolanda,1000,SDCI,crashed,-,achille,,2023-10-07T23:33:32.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,62.65996408462525,-62.22776174545288,3.5017508754377187,0.0,96.39689993858336,184.00622081756592,105850.0,21071.0,211262.0,-562.0504722595215,0.0371374586679263,0.1854207204214323,0.0186308943397298,0.98275,0.97675,0.984,101988.0,17257.0,207390.0,17227.0,207339.0,7572.016906738281,,,,,,,,,,,,,0.999,,,,,1.0,,,
